Title, Platform, Date 
Fara HD, iOS, 2011-12-20 
Terra Noctis, iOS, 2011-12-20 
Mad Dog McCree, iOS, 2011-12-20 
Yeti Town, iOS, 2011-12-20 
Battle Frontier: The Adventures of Arthur, iOS, 2011-12-20 
Misunderstood Pigs, iOS, 2011-12-20 
Crazy Hedgy, iOS, 2011-12-20 
Bowling Wizards, iOS, 2011-12-20 
Curio, iOS, 2011-12-20 
Mailboxing, iOS, 2011-12-20 
JAZZ: Trump's journey, iOS, 2011-12-20 
Pugs Luv Beats, iOS, 2011-12-19 
Kingdom Rush, iOS, 2011-12-19 
Justin Smith's Realistic Summer Sports Simulator, iOS, 2011-12-19 
Kick'n Chick'nz: Medieval Karnival HD, iOS, 2011-12-19 
Gravity 2.0, iOS, 2011-12-18 
NEW ORBIT, iOS, 2011-12-18 
Stay Alive, iOS, 2011-12-18 
Victory Baseball Team, iOS, 2011-12-18 
Froggies, iOS, 2011-12-18 
Jurassic Park: The Game 2 HD, iOS, 2011-12-17 
Feed That Dragon, iOS, 2011-12-17 
Puzzling Penguins 2, iOS, 2011-12-16 
International Snooker 2012, iOS, 2011-12-16 
Robber Rabbits!, iOS, 2011-12-16 
Super Jump World Plus, iOS, 2011-12-16 
Blocks Hurt!, iOS, 2011-12-16 
Sonic CD, iOS, 2011-12-15 
Grand Theft Auto III: 10 Year Anniversary Edition, iOS, 2011-12-15 
Seal Force, iOS, 2011-12-15 
Save the Furries, iOS, 2011-12-15 
Tongue Tied (2011), iOS, 2011-12-15 
Snoticles, iOS, 2011-12-15 
The Sims FreePlay, iOS, 2011-12-15 
Breakout: Boost, iOS, 2011-12-15 
Tiny Places, iOS, 2011-12-15 
Kaptain Brawe: A Brawe New World, iOS, 2011-12-15 
iDamaged, iOS, 2011-12-15 
Toy Shot, iOS, 2011-12-15 
Blobster Christmas, iOS, 2011-12-15 
Bloons 2, iOS, 2011-12-15 
MapleStory Cave Crawlers, iOS, 2011-12-15 
Real Soccer 2012, iOS, 2011-12-15 
Sleepy Jack, iOS, 2011-12-15 
SummitX Snowboarding, iOS, 2011-12-15 
Trenches II, iOS, 2011-12-15 
Venture Towns, iOS, 2011-12-15 
Whirleo, iOS, 2011-12-15 
Legion of the Damned, iOS, 2011-12-15 
F1 2011 GAME, iOS, 2011-12-15 
Mad Tracks, iOS, 2011-12-15 
Marathon 2: Durandal, iOS, 2011-12-15 
Windosill, iOS, 2011-12-15 
Sin or Win, iOS, 2011-12-15 
Donkey Jump, iOS, 2011-12-15 
Hugo Retro Mania: US, iOS, 2011-12-15 
SubTub, iOS, 2011-12-15 
SpySpy, iOS, 2011-12-15 
Zombie Takeover, iOS, 2011-12-14 
Mystery Manor: Hidden Adventure, iOS, 2011-12-14 
Maximus Discus, iOS, 2011-07-1 
RAMPage Soccer, iOS, 2011-07-1 
Cargo Runners, iOS, 2011-06-30 
Street Fighter IV Volt, iOS, 2011-06-30 
Mooniacs, iOS, 2011-06-30 
CityVille Hometown, iOS, 2011-06-30 
Farm it! Seasons, iOS, 2011-06-30 
Pro Baseball Catcher, iOS, 2011-06-30 
Puzzle Agent 2 HD, iOS, 2011-06-30 
Ballistik Wars, iOS, 2011-06-30 
Naked_King, iOS, 2011-06-30 
James Pond in the Deathly Shallows, iOS, 2011-06-30 
Ascension: Chronicle of the Godslayer, iOS, 2011-06-30 
Color Bandits, iOS, 2011-06-30 
Color Bandits HD, iOS, 2011-06-30 
Pinata Smash, iOS, 2011-06-30 
MapleStory Cygnus Knights Edition, iOS, 2011-06-30 
Squirmee and the Puzzling Tree, iOS, 2011-06-30 
EDGEBobby2, iOS, 2011-06-30 
Space Inversion 2., iOS, 2011-06-30 
Rising Board, iOS, 2011-06-30 
Save Our Sheep, iOS, 2011-06-30 
Puzzle Agent 2, iOS, 2011-06-29 
Burn The City, iOS, 2011-06-29 
Cavorite, iOS, 2011-06-29 
PD -prope discoverer-, iOS, 2011-06-29 
Pocket Academy, iOS, 2011-06-29 
Rc Plane 2, iOS, 2011-06-29 
ZombieMeatballs, iOS, 2011-06-29 
AchooBoxes!, iOS, 2011-06-29 
Tap Fish 2, iOS, 2011-06-29 
Amazing Breaker, iOS, 2011-06-29 
PirateFleet for Friends, iOS, 2011-06-29 
Bashi Blocks, iOS, 2011-06-29 
Stop The Vom, iOS, 2011-06-29 
Transformers: Dark of the Moon, iOS, 2011-06-28 
Push-Cars, iOS, 2011-06-28 
Async Corp., iOS, 2011-06-28 
Cryptic Keep, iOS, 2011-06-28 
Push-Cars HD, iOS, 2011-06-28 
The Dungeon Saga, iOS, 2011-06-28 
Pollen Count, iOS, 2011-06-28 
Pollen Count HD, iOS, 2011-06-28 
Ranger Rocket, iOS, 2011-06-28 
Arcade Essentials, iOS, 2011-06-27 
My Pet Zombie, iOS, 2011-06-25 
Zombie Pinata, iOS, 2011-06-24 
Paper Racer, iOS, 2011-06-24 
Kiwi Brown, iOS, 2011-06-24 
Carp Story, iOS, 2011-06-24 
Push Morty Push, iOS, 2011-06-24 
Kona's Crate, iOS, 2011-06-23 
Continuity 2: The Continuation, iOS, 2011-06-23 
1-bit Ninja, iOS, 2011-06-23 
BackStab, iOS, 2011-06-23 
BATTLESHIP for iPad, iOS, 2011-06-23 
Cars 2, iOS, 2011-06-23 
Circus City, iOS, 2011-06-23 
D.A.R.K, iOS, 2011-06-23 
Hills of Glory: WWII, iOS, 2011-06-23 
Ionocraft Racing, iOS, 2011-06-23 
Ionocraft Racing HD, iOS, 2011-06-23 
Monkey Island Tales 3 HD, iOS, 2011-06-23 
Monkey Island Tales 4 HD, iOS, 2011-06-23 
Monkey Island Tales 5 HD, iOS, 2011-06-23 
Powerslide Penguin, iOS, 2011-06-23 
Sunshine Cruise Lines, iOS, 2011-06-23 
Tiny Tower, iOS, 2011-06-23 
Trenches: Generals, iOS, 2011-06-23 
War Grimoire HD, iOS, 2011-06-23 
Watch Out Danger Ahead, iOS, 2011-06-23 
Sonic & SEGA All-Stars Racing, iOS, 2011-06-23 
Treasure Seekers 3: Follow the Ghosts, iOS, 2011-06-23 
Treasure Seekers 3: Follow the Ghosts HD, iOS, 2011-06-23 
Powerslide Penguin HD, iOS, 2011-06-23 
Boost 2, iOS, 2011-06-23 
Monkey Island Tales 3, iOS, 2011-06-23 
Flower Board, iOS, 2011-06-22 
Tiny Lights, iOS, 2011-06-22 
Victorian Mysteries: The Moonstone HD, iOS, 2011-06-22 
P1XL Party - Retro Minigames!, iOS, 2011-06-22 
Fireworks Havoc, iOS, 2011-06-22 
Casey's Contraption HD, iOS, 2011-06-22 
Art Connoisseur, iOS, 2011-06-21 
Plump, iOS, 2011-06-21 
Up To The Top, iOS, 2011-06-21 
Paper Munchers, iOS, 2011-06-20 
Paper Munchers HD, iOS, 2011-06-20 
VS. Racing, iOS, 2011-06-20 
Pro Tennis Volley, iOS, 2011-06-20 
eBoo - space adventures HD, iOS, 2011-06-20 
Neenites, iOS, 2011-06-20 
Conquist 2, iOS, 2011-06-20 
Zombie Life, iOS, 2011-06-20 
FishMoto, iOS, 2011-06-18 
Avadon: The Black Fortress, iOS, 2011-06-17 
Zombie Toss Basketball, iOS, 2011-06-17 
Spot it : Dobble!, iOS, 2011-06-17 
Flick Golf Extreme!, iOS, 2011-06-16 
A Long Way Home, iOS, 2011-06-16 
Elio - A Fantasie of Light and Darkness, iOS, 2016-06-2 
Nonstop Knight, iOS, 2016-06-1 
Human Resource Machine, iOS, 2016-06-1 
Pixel Cup Soccer 16, iOS, 2016-06-1 
Dig Deep!, iOS, 2016-06-1 
Rocky Road, iOS, 2016-06-1 
Crashing Season, iOS, 2016-05-31 
Transformers: Earth Wars, iOS, 2016-05-31 
Steppy Pants, iOS, 2016-05-31 
Gunbird 2, iOS, 2016-05-31 
Romancing SaGa 2, iOS, 2016-05-26 
Heart's Medicine - Time to Heal, iOS, 2016-05-26 
Teenage Mutant Ninja Turtles: Legends, iOS, 2016-05-26 
Eklips, iOS, 2016-05-26 
Lifeline: Whiteout, iOS, 2016-05-25 
Skateboard Party 3 ft. Greg Lutzka, iOS, 2016-05-25 
Warp Shift, iOS, 2016-05-25 
MMX Hill Climb - Off-Road Racing With Friends, iOS, 2016-05-25 
Hatoful Boyfriend, iOS, 2016-05-25 
VOEZ, iOS, 2016-05-25 
Castles of Mad King Ludwig, iOS, 2016-05-24 
Battleplans - Attack in Real Time & Plan your Defense, iOS, 2016-05-24 
Mega Tank, iOS, 2016-05-24 
Skylanders Battlecast, iOS, 2016-05-23 
Mandie Manzano Jigsaw Puzzle Art, iOS, 2016-05-21 
Choice of the Pirate, iOS, 2016-05-20 
Warhammer 40,000: Regicide, iOS, 2016-05-19 
GodFinger 2, iOS, 2016-05-19 
Verreciel, iOS, 2016-05-19 
Imbroglio, iOS, 2016-05-18 
Phantom of the Kill, iOS, 2016-05-18 
Titan Quest, iOS, 2016-05-18 
Mr. Crab 2, iOS, 2016-05-18 
Ulterior, iOS, 2016-05-18 
Rush Rally 2, iOS, 2016-05-18 
One Tap Tennis, iOS, 2016-05-18 
Pinball Breaker Forever, iOS, 2016-05-18 
Rockabilly Beatdown, iOS, 2016-05-18 
Nancy Drew: Codes & Clues, iOS, 2016-05-17 
Britney Spears: American Dream, iOS, 2016-05-17 
RAID HQ, iOS, 2016-05-17 
Mazes of Karradash 2, iOS, 2016-05-16 
Hearts of Iron: War Stories, iOS, 2016-05-16 
Mekorama, iOS, 2016-05-14 
City Lines for puzzle lovers, iOS, 2016-05-12 
Puzzlepops!, iOS, 2016-05-11 
Bushido Bear, iOS, 2016-05-11 
Caterzillar, iOS, 2016-05-11 
Leap Day, iOS, 2016-05-11 
Bejeweled Stars, iOS, 2016-05-10 
REDCON, iOS, 2016-05-10 
Talisman: Horus Heresy, iOS, 2016-05-10 
CarneyVale: Showtime, iOS, 2016-05-10 
Uncharted: Fortune Hunter, iOS, 2016-05-5 
Microgolf Masters, iOS, 2016-05-5 
Cruise Control, iOS, 2016-05-5 
Dark Dimensions: Homecoming, iOS, 2016-05-4 
Hungry Shark World, iOS, 2016-05-4 
INKS., iOS, 2016-05-4 
Hovercraft: Takedown - Custom Combat Cars, iOS, 2016-05-4 
Black Hole Joyrider, iOS, 2016-05-4 
Never Gone, iOS, 2016-05-4 
Joan Mad Run, iOS, 2016-05-3 
Olympus Rising, iOS, 2016-05-3 
Soul of Sword, iOS, 2016-04-29 
Angry Birds Action!, iOS, 2016-04-28 
Agent Gumball - Roguelike Spy Game, iOS, 2016-04-28 
The Infinite Arcade by Tinybop, iOS, 2016-04-28 
Apestorm: Full Bananas, iOS, 2016-04-27 
War Tortoise, iOS, 2016-04-27 
Disney Magical Dice, iOS, 2016-04-27 
Spellbinders, iOS, 2016-04-27 
Pathfinder Adventures, iOS, 2016-04-27 
Dog Mendonca, iOS, 2016-04-27 
Battleborn Tap, iOS, 2016-04-27 
Minecraft: Gear VR Edition, iOS, 2016-04-27 
The Walking Dead: Michonne - Episode 3: What We Deserve, iOS, 2016-04-26 
Taichi Panda: Heroes, iOS, 2016-04-26 
Hearthstone: Heroes of Warcraft - Whispers of the Old Gods, iOS, 2016-04-26 
Amidakuji Knight, iOS, 2016-04-25 
Goo Saga, iOS, 2016-04-25 
LOUD on Planet X, iOS, 2016-04-21 
TRAP DA GANG, iOS, 2016-04-21 
Survive Mr. CUBE!, iOS, 2016-04-21 
The Sea Eternal, iOS, 2016-04-21 
Star Knight, iOS, 2016-04-20 
Tropical Wars, iOS, 2016-04-20 
Loop Mania, iOS, 2016-04-20 
Tormentum - Dark Sorrow, iOS, 2016-04-19 
Alchemic Maze, iOS, 2016-04-19 
Egz - The Origin of the Universe, iOS, 2016-04-19 
Pang Adventures, iOS, 2016-04-18 
Fallen London, iOS, 2016-04-18 
Sky Force Reloaded, iOS, 2016-04-15 
Pixel Machines, iOS, 2016-04-15 
Spellspire, iOS, 2016-04-14 
Toby: The Secret Mine, iOS, 2016-04-14 
Trump's Wall - Build it Huuuge, iOS, 2016-04-14 
Warbits, iOS, 2016-04-13 
Mars Mountain, iOS, 2016-04-13 
Purple Cape, iOS, 2013-02-28 
Cognition Episode 1, iOS, 2013-02-28 
Big Fish Bingo, iOS, 2013-02-28 
Crazy Bill, iOS, 2013-02-28 
iStriker 2: Air Assault, iOS, 2013-02-28 
PokerTower, iOS, 2013-02-28 
What's the Phrase, iOS, 2013-02-28 
Slingshot Puzzle HD, iOS, 2013-02-28 
Poker Royale, iOS, 2013-02-28 
Up In Flames, iOS, 2013-02-28 
Tick Tock Toys, iOS, 2013-02-28 
Buddy Blitz, iOS, 2013-02-28 
Prime's Quest, iOS, 2013-02-28 
Angle Isle, iOS, 2013-02-28 
Snack Match, iOS, 2013-02-27 
Spellstorm, iOS, 2013-02-27 
Giant Sumo Stomping Ninjas, iOS, 2013-02-27 
Dragon Summoner, iOS, 2013-02-27 
Pipe Trouble for iPad, iOS, 2013-02-27 
Musaic Box HD, iOS, 2013-02-26 
Towelfight 2: The Monocle of Destiny, iOS, 2013-02-26 
Eighty-Eight, iOS, 2013-02-26 
Yet Another Zombie Defense, iOS, 2013-02-25 
Red Rusher, iOS, 2013-02-25 
Amber Route, iOS, 2013-02-25 
247 MISSILES, iOS, 2013-02-23 
Speed Kills, iOS, 2013-02-22 
Year Walk, iOS, 2013-02-21 
Hell Yeah! Pocket Inferno, iOS, 2013-02-21 
Cyto, iOS, 2013-02-21 
Spunk and Moxie, iOS, 2013-02-21 
Worm Run, iOS, 2013-02-21 
Hidden Land HD, iOS, 2013-02-21 
House of the Lost Mini, iOS, 2013-02-21 
Mad Merx: Nemesis, iOS, 2013-02-21 
The Gods: Rebellion, iOS, 2013-02-21 
Word Up Dog, iOS, 2013-02-21 
Briquid, iOS, 2013-02-21 
Major Magnet, iOS, 2013-02-21 
Flutter: Butterfly Sanctuary, iOS, 2013-02-21 
My Robot Friend, iOS, 2013-02-21 
Color Sheep, iOS, 2013-02-21 
Dreamjob Kid's Doctor - My little hospital, iOS, 2013-02-21 
Usagi Yojimbo: Way of the Ronin, iOS, 2013-02-21 
Crosswords Pro :-), iOS, 2013-02-21 
Oh My Heart, iOS, 2013-02-21 
Jones On Fire, iOS, 2013-02-21 
Nano War, iOS, 2013-02-20 
Gun Bros 2, iOS, 2013-02-20 
Grudger, iOS, 2013-02-20 
Backflip Madness, iOS, 2013-02-20 
Sporos, iOS, 2013-02-20 
Dog Monster, iOS, 2013-02-20 
Petting Zoo by Christoph Niemann, iOS, 2013-02-20 
Cthulhu Uber Alles, iOS, 2013-02-19 
Shadow Escaper, iOS, 2013-02-19 
Dr. Jolt, iOS, 2013-02-18 
Mythic Mountain, iOS, 2013-02-18 
Arlo's Adventure, iOS, 2013-02-17 
Wanderer:War Song, iOS, 2013-02-17 
Pota-Toss World Tour: a Fun Location Based Adventure, iOS, 2013-02-17 
Rotolla, iOS, 2013-02-16 
Stealth Assassin, iOS, 2013-02-16 
RPG Aeon Avenger, iOS, 2013-02-15 
Amelia vs. the Marathon, iOS, 2013-02-15 
Motor World: Car Factory, iOS, 2013-02-15 
Rock Runners, iOS, 2013-02-14 
Puzzle Restorer, iOS, 2013-02-14 
Sela The Space Pirate, iOS, 2013-02-14 
Hotel Story, iOS, 2013-02-14 
Hackycat, iOS, 2013-02-14 
DDR Dance Wars, iOS, 2013-02-14 
Relic Rush, iOS, 2013-02-14 
Rock Blocker, iOS, 2013-02-14 
Mashed up Monkeys, iOS, 2013-02-14 
Aces of the Luftwaffe, iOS, 2013-02-14 
Jelly Dash, iOS, 2013-02-14 
Shogi Monsters, iOS, 2013-02-14 
Fionna Fights - Adventure Time, iOS, 2013-02-14 
Flick Champions Winter Sports, iOS, 2013-02-14 
DIE HARD, iOS, 2013-02-14 
Stardom: Hollywood, iOS, 2013-02-13 
Burt Destruction, iOS, 2013-02-13 
I, Gladiator, iOS, 2013-02-13 
CAPSIZED+, iOS, 2013-02-13 
Turbolab Pursuit, iOS, 2013-02-12 
Mini Ninjas, iOS, 2013-02-12 
Am I Hero?, iOS, 2013-02-11 
Attack of The Mutant Ticks, iOS, 2013-02-10 
Survivor Z, iOS, 2013-02-10 
Killer's Escape, iOS, 2013-02-9 
Solar 2, iOS, 2013-02-9 
Minis, iOS, 2013-02-8 
QuestLord, iOS, 2013-02-8 
Finding Teddy, iOS, 2013-02-8 
Whack Mania, iOS, 2013-02-8 
Beastie Bay, iOS, 2013-02-7 
Stampede 3D, iOS, 2013-02-7 
Roar Rampage, iOS, 2013-02-7 
Metal Slug 2, iOS, 2013-02-7 
Elenints, iOS, 2012-05-21 
Gauge - Game, iOS, 2012-05-21 
Let's Eat Sweets, iOS, 2012-05-21 
Drankenstein: Ridin' Fresh, iOS, 2012-05-19 
Blood Ninja, iOS, 2012-05-18 
O2Jam U - Ultimate Rhythm Action Game, iOS, 2012-05-18 
Speedway GP 2012, iOS, 2012-05-18 
Men in Black 3, iOS, 2012-05-17 
Non Flying Soldiers, iOS, 2012-05-17 
Sonic the Hedgehog 4: Episode II, iOS, 2012-05-17 
Extinction Squad, iOS, 2012-05-17 
Circus Atari, iOS, 2012-05-17 
Enigmatis: The Ghosts of Maple Creek Collector's Edition HD, iOS, 2012-05-17 
Scotland Yard, iOS, 2012-05-17 
Flap! HD, iOS, 2012-05-17 
Bug Assault, iOS, 2012-05-17 
Oh! Cube, iOS, 2012-05-17 
SuperMushrooms, iOS, 2012-05-17 
Missile Monkey, iOS, 2012-05-17 
Alive4ever mini: Zombie Party, iOS, 2012-05-17 
Bejeweled HD, iOS, 2012-05-17 
Witch Wars, iOS, 2012-05-17 
Score! Classic Goals, iOS, 2012-05-17 
Boomlings, iOS, 2012-05-17 
Crash Mayhem, iOS, 2012-05-17 
Rabbit Journey, iOS, 2012-05-17 
Zombie Swipeout, iOS, 2012-05-17 
Speedway Racers, iOS, 2012-05-16 
Adventurer Workshop, iOS, 2012-05-16 
Little 3 Kingdoms, iOS, 2012-05-16 
Glow Bugs, iOS, 2012-05-16 
The Sandbox, iOS, 2012-05-15 
Glory of Sparta, iOS, 2012-05-15 
Chin Up (2012), iOS, 2012-05-15 
KOTOMON, iOS, 2012-05-14 
Shake Out, iOS, 2012-05-12 
Dave vs Cave, iOS, 2012-05-12 
Head Over Heels: ZX Spectrum, iOS, 2012-05-11 
Strikefleet Omega, iOS, 2012-05-11 
LostWinds2: Winter of the Melodias, iOS, 2012-05-10 
N.O.V.A. 3 - Near Orbit Vanguard Alliance, iOS, 2012-05-10 
Punch Hero, iOS, 2012-05-10 
Casino by Zeniz, iOS, 2012-05-10 
Penny Time, iOS, 2012-05-10 
Jake Escapes HD, iOS, 2012-05-10 
Acme Planetary Defense, iOS, 2012-05-10 
Pinch Peeps, iOS, 2012-05-10 
FastBall 3, iOS, 2012-05-10 
Juggernaut: Revenge of Sovering., iOS, 2012-05-10 
ChickenBreak, iOS, 2012-05-10 
Shiver: Vanishing Hitchhiker Collector's Edition HD, iOS, 2012-05-10 
The Bluecoats - North vs South, iOS, 2012-05-10 
Jumping Knights, iOS, 2012-05-10 
Project 9:The Underground Aryan City, iOS, 2012-05-10 
Dynamite Jack, iOS, 2012-05-10 
Grabbit, iOS, 2012-05-9 
Are You Smarter Than a 5th Grader? and Friends, iOS, 2012-05-9 
BoomBoom Racing, iOS, 2012-05-7 
Wingsuit Stickman, iOS, 2012-05-7 
Monster Shooter: The Lost Levels, iOS, 2012-05-7 
Kingdom Story XD, iOS, 2012-05-5 
Empire Defense II, iOS, 2012-05-5 
Wings Of Valor, iOS, 2012-05-5 
100 Floors, iOS, 2012-05-4 
Song Pop, iOS, 2012-05-4 
Dark Legends: 3D MMO, iOS, 2012-05-4 
Mole Kart I, iOS, 2012-05-4 
On The Grid!, iOS, 2012-05-4 
Zombie Fleet, iOS, 2012-05-4 
No Zombies Allowed, iOS, 2012-05-4 
Rocket Fox, iOS, 2012-05-3 
LEGO Harry Potter: Years 5-7, iOS, 2012-05-3 
Robbery Bob, iOS, 2012-05-3 
Brainsss, iOS, 2012-05-3 
The King of Fighters-i 2012, iOS, 2012-05-3 
Folded Flyer, iOS, 2012-05-3 
DreamWorks Dragons: TapDragonDrop, iOS, 2012-05-3 
MiniFlyer, iOS, 2012-05-3 
Tractor Trails, iOS, 2012-05-3 
Yggdrasil for iPad, iOS, 2012-05-3 
Exponential Invasion, iOS, 2012-05-3 
Snabbit, iOS, 2012-05-3 
AbraWORDabrA, iOS, 2012-05-2 
Bar Oasis 1.5, iOS, 2012-05-2 
City King, iOS, 2012-05-2 
RPG Dragons Odyssey Frane., iOS, 2012-05-2 
My Little Hero, iOS, 2012-05-2 
Gene Effect, iOS, 2012-05-2 
Reiner Knizia's City of Secrets Pipes, iOS, 2012-05-2 
Fat Kid Ninja, iOS, 2012-05-2 
Arms Cartel Global, iOS, 2012-05-1 
Throw The Knife, iOS, 2012-05-1 
Deadmans Run, iOS, 2012-05-1 
Crazy Kangaroo, iOS, 2012-05-1 
Pandemic 2.5, iOS, 2012-05-1 
Airport Scanner, iOS, 2012-05-1 
Light the Night, iOS, 2012-05-1 
Red Baron's Revenge, iOS, 2012-05-1 
Luxor Evolved HD: Full, iOS, 2012-05-1 
Fish Runner, iOS, 2012-05-1 
Bit Bit Love, iOS, 2015-05-26 
Toon Squad, iOS, 2015-05-26 
Lara Croft: Relic Run, iOS, 2015-05-25 
ShobonFlip, iOS, 2015-05-23 
Skiing Yeti Mountain, iOS, 2015-05-21 
Sword of Xolan, iOS, 2015-05-21 
Flite, iOS, 2015-05-21 
Brickies, iOS, 2015-05-21 
Biz Builder Delux, iOS, 2015-05-21 
Draggy Dead, iOS, 2015-05-21 
The Top Spot, iOS, 2015-05-21 
Risky Rescue, iOS, 2015-05-21 
It's Killing Time, iOS, 2015-05-21 
Earthcore: Shattered Elements - Epic Card Battle Game (TCG), iOS, 2015-05-20 
Bad Dinos, iOS, 2015-05-20 
Capitals - Free Word Battle, iOS, 2015-05-20 
Til Morning's Light, iOS, 2015-05-20 
Crazy Kings, iOS, 2015-05-20 
Ball King, iOS, 2015-05-20 
Color Heroes Saga: The Cube War, iOS, 2015-05-20 
Ice Age Avalanche, iOS, 2015-05-20 
RPG Clicker, iOS, 2015-05-20 
Atlantic Fleet, iOS, 2015-05-19 
Dynamix, iOS, 2015-05-19 
Kapu Fishing, iOS, 2015-05-18 
Caliber Club, iOS, 2015-05-16 
Edge Of Oblivion: Alpha Squadron 2, iOS, 2015-05-16 
Empire Building : SettleForge, iOS, 2015-05-16 
Heroes and Castles 2, iOS, 2015-05-14 
Fearless Fantasy, iOS, 2015-05-14 
Gamebook Adventures 10: Lords of Nurroth, iOS, 2015-05-14 
Let's Go Rocket - Ultimate Endless Space Adventure, iOS, 2015-05-14 
Nitro Nation Online, iOS, 2015-05-14 
Viking Remix Madness, iOS, 2015-05-14 
Ire:Blood Memory, iOS, 2015-05-14 
KANO, iOS, 2015-05-14 
COOKING MAMA Let's Cook!, iOS, 2015-05-14 
Mr. Muscle, iOS, 2015-05-14 
Knights of Pen & Paper 2, iOS, 2015-05-13 
Multicross, iOS, 2015-05-13 
Oddwings Escape, iOS, 2015-05-13 
13 Thieves, iOS, 2015-05-13 
BlazBlue: Battle Cards, iOS, 2015-05-13 
Digit & Dash, iOS, 2015-05-13 
Smurfs' Village and the Magical Meadow, iOS, 2015-05-13 
Snake Rewind, iOS, 2015-05-13 
SpongeBob's Game Frenzy, iOS, 2015-05-13 
Mario Italiano Four Families, iOS, 2015-05-13 
Languinis: Match and Spell, iOS, 2015-05-13 
DEAD EYES, iOS, 2015-05-13 
Splish Splash Pong, iOS, 2015-05-12 
Tallowmere, iOS, 2015-05-11 
Fragger 2, iOS, 2015-05-11 
Hardboiled, iOS, 2015-05-11 
Dragon Blaze, iOS, 2015-05-11 
Detective Dixie: The Revenge of Wishteria, iOS, 2015-05-10 
RPG Alphadia Genesis 2, iOS, 2015-05-10 
Fatal Fight, iOS, 2015-05-9 
The Barbarian, iOS, 2015-05-9 
Sleep Furiously, iOS, 2015-05-9 
Mr Bank, iOS, 2015-05-8 
The Last Warlock, iOS, 2015-05-8 
Legend of Grimrock, iOS, 2015-05-7 
Anodia 2, iOS, 2015-05-7 
Kindo, iOS, 2015-05-7 
Buoy Boy, iOS, 2015-05-7 
Hero Hustle, iOS, 2015-05-7 
Into The Circle, iOS, 2015-05-7 
EvoCreo - A Monster Capture RPG, iOS, 2015-05-7 
Seek: Find Your Friends, iOS, 2015-05-7 
Tofu Hunter, iOS, 2015-05-7 
Cooped Up, iOS, 2015-05-6 
Beast Quest, iOS, 2015-05-6 
Blendimals, iOS, 2015-05-6 
Spacecom, iOS, 2015-05-6 
Armadillo Gold Rush, iOS, 2015-05-6 
Goat Simulator GoatZ, iOS, 2015-05-6 
East Legend, iOS, 2015-05-6 
Point Blank Adventures - Aim & Shoot, iOS, 2015-05-6 
Empires & Allies, iOS, 2015-05-5 
Grim Fandango Remastered, iOS, 2015-05-5 
Rival Kingdoms: Age of Ruin, iOS, 2015-05-5 
8-BIT WATERSLIDE, iOS, 2015-05-5 
The Enchanted Cave 2, iOS, 2015-05-4 
Moldicide, iOS, 2015-05-4 
Skatelander - Endless Arcade Skateboarding, iOS, 2015-05-2 
Predator Simulator, iOS, 2015-05-1 
Stella's Journey, iOS, 2015-04-30 
Byte Master, iOS, 2015-04-30 
Godspeed Commander, iOS, 2015-04-30 
Wire Defuser, iOS, 2015-04-30 
Orbits, iOS, 2015-04-30 
An Octave Higher, iOS, 2015-04-30 
Jurassic World: The Game, iOS, 2015-04-29 
Ys Chronicles 1, iOS, 2015-04-29 
MARVEL Future Fight, iOS, 2015-04-29 
Wedding Escape, iOS, 2015-04-29 
Wings Remastered, iOS, 2015-04-29 
Trulon, iOS, 2015-04-29 
Basketball Showdown 2015, iOS, 2015-04-29 
Stardom: The A-List, iOS, 2011-12-14 
Frontline Commando, iOS, 2011-12-14 
Ice Rage, iOS, 2011-12-14 
AFL: Gold Edition, iOS, 2011-12-14 
Blockwick, iOS, 2011-12-14 
Monkey Quest: Thunderbow, iOS, 2011-12-14 
Fathead, iOS, 2011-12-14 
Pew Pew Land II - The Ultimate Defense Game, iOS, 2011-12-14 
Commodore 64, iOS, 2011-12-14 
Planet Buster, iOS, 2011-12-14 
Total Defense 3D, iOS, 2011-12-14 
Lumi, iOS, 2011-12-13 
Plan X, iOS, 2011-12-13 
Kinectimals, iOS, 2011-12-13 
Soccer Showdown, iOS, 2011-12-13 
Social Girl, iOS, 2011-12-13 
Highway2Hell, iOS, 2011-12-12 
Crazy Horses Match Maker Festive, iOS, 2011-12-12 
AREL WARS, iOS, 2011-12-12 
Containment: The Zombie Puzzler, iOS, 2011-12-12 
TightWire Adventures, iOS, 2011-12-12 
Dead on Arrival, iOS, 2011-12-10 
Halo Waypoint, iOS, 2011-12-10 
Bubble in Paradise, iOS, 2011-12-10 
Wind-up Knight, iOS, 2011-12-10 
Scramble With Friends, iOS, 2011-12-10 
Spearfishing 2, iOS, 2011-12-10 
Rock 'em Sock 'em Robots, iOS, 2011-12-9 
Shuttle Scuttle, iOS, 2011-12-9 
Chrono Trigger, iOS, 2011-12-8 
Dizzy Prince of the Yolkfolk, iOS, 2011-12-8 
Smash Toons, iOS, 2011-12-8 
Road Warrior Racing Multiplayer - by Top Free Apps and Games, iOS, 2011-12-8 
Theme Park, iOS, 2011-12-8 
Batman: Arkham City: Lockdown, iOS, 2011-12-8 
Mini Motor Racing, iOS, 2011-12-8 
SpellCraft School of Magic, iOS, 2011-12-8 
Football Manager Handheld 2012: US and Japan, iOS, 2011-12-8 
Pet Shop Story, iOS, 2011-12-8 
Monster Shooter: Dual-Stick Mayhem Perfected!, iOS, 2011-12-8 
